District,Station,Date,Cumsum,Rain
Kancheepuram,Uthiramerur,2020-12-02,442.9,13.4
Kancheepuram,Uthiramerur,2020-12-03,454.1,11.2
Kancheepuram,Uthiramerur,2020-12-04,462.6,8.5
Kancheepuram,Uthiramerur,2020-12-05,469,6.4
Kancheepuram,Uthiramerur,2020-12-06,478,9
Kancheepuram,Uthiramerur,2020-12-07,484.1,6.1
Kancheepuram,Uthiramerur,2020-12-08,489.4,5.3
Kancheepuram,Uthiramerur,2020-12-09,495.6,6.2
Kancheepuram,Uthiramerur,2020-12-10,502.7,7.1
Kancheepuram,Uthiramerur,2020-12-11,508.2,5.5
Kancheepuram,Uthiramerur,2020-12-12,511.1,2.9
Kancheepuram,Uthiramerur,2020-12-13,519.8,8.7
Kancheepuram,Uthiramerur,2020-12-14,525,5.2
Kancheepuram,Uthiramerur,2020-12-15,529.3,4.3
Kancheepuram,Uthiramerur,2020-12-16,533.9,4.6
Kancheepuram,Uthiramerur,2020-12-17,535.8,1.9
Kancheepuram,Uthiramerur,2020-12-18,536.8,1
Kancheepuram,Uthiramerur,2020-12-19,541.2,4.4
Kancheepuram,Uthiramerur,2020-12-20,544.5,3.3
Kancheepuram,Uthiramerur,2020-12-21,545.8,1.3
Kancheepuram,Uthiramerur,2020-12-22,548.5,2.7
Kancheepuram,Uthiramerur,2020-12-23,551.3,2.8
Kancheepuram,Uthiramerur,2020-12-24,552.8,1.5
Kancheepuram,Uthiramerur,2020-12-25,553.6,0.8
Kancheepuram,Uthiramerur,2020-12-26,553.6,0
Kancheepuram,Uthiramerur,2020-12-27,553.6,0
Kancheepuram,Uthiramerur,2020-12-28,554.6,1
Kancheepuram,Uthiramerur,2020-12-29,555.1,0.5
Kancheepuram,Uthiramerur,2020-12-30,558.1,3
Kancheepuram,Uthiramerur,2020-12-31,562.5,4.4
Erode,Chikkahalli,2020-01-01,0,0
Erode,Chikkahalli,2020-01-02,0,0
Erode,Chikkahalli,2020-01-03,1,1
Erode,Chikkahalli,2020-01-04,2.2,1.2
Erode,Chikkahalli,2020-01-05,3.1,0.9
Erode,Chikkahalli,2020-01-06,3.1,0
Erode,Chikkahalli,2020-01-07,3.1,0
Erode,Chikkahalli,2020-01-08,3.1,0
Erode,Chikkahalli,2020-01-09,3.1,0
Erode,Chikkahalli,2020-01-10,3.1,0
Erode,Chikkahalli,2020-01-11,3.1,0
Erode,Chikkahalli,2020-01-12,3.1,0
Erode,Chikkahalli,2020-01-13,3.1,0
Erode,Chikkahalli,2020-01-14,3.1,0
Erode,Chikkahalli,2020-01-15,3.1,0
Erode,Chikkahalli,2020-01-16,3.1,0
Erode,Chikkahalli,2020-01-17,3.1,0
Erode,Chikkahalli,2020-01-18,3.1,0
Erode,Chikkahalli,2020-01-19,3.1,0
Erode,Chikkahalli,2020-01-20,3.1,0
Erode,Chikkahalli,2020-01-21,3.1,0
Erode,Chikkahalli,2020-01-22,3.1,0
Erode,Chikkahalli,2020-01-23,3.1,0
Erode,Chikkahalli,2020-01-24,3.1,0
Erode,Chikkahalli,2020-01-25,3.1,0
Erode,Chikkahalli,2020-01-26,3.1,0
Erode,Chikkahalli,2020-01-27,3.1,0
Erode,Chikkahalli,2020-01-28,3.1,0
Erode,Chikkahalli,2020-01-29,3.1,0
Erode,Chikkahalli,2020-01-30,3.1,0
Erode,Chikkahalli,2020-01-31,3.2,0.1
Erode,Chikkahalli,2020-02-01,3.2,0
Erode,Chikkahalli,2020-02-02,3.2,0
Erode,Chikkahalli,2020-02-03,3.2,0
Erode,Chikkahalli,2020-02-04,3.2,0
Erode,Chikkahalli,2020-02-05,3.2,0
Erode,Chikkahalli,2020-02-06,3.7,0.5
Erode,Chikkahalli,2020-02-07,3.7,0
Erode,Chikkahalli,2020-02-08,4.1,0.4
Erode,Chikkahalli,2020-02-09,4.1,0
Erode,Chikkahalli,2020-02-10,5.3,1.2
Erode,Chikkahalli,2020-02-11,6.1,0.8
Erode,Chikkahalli,2020-02-12,6.1,0
Erode,Chikkahalli,2020-02-13,6.1,0
Erode,Chikkahalli,2020-02-14,6.1,0
Erode,Chikkahalli,2020-02-15,8.5,2.4
Erode,Chikkahalli,2020-02-16,11.3,2.8
Erode,Chikkahalli,2020-02-17,11.3,0
Erode,Chikkahalli,2020-02-18,11.3,0
Erode,Chikkahalli,2020-02-19,11.3,0
Erode,Chikkahalli,2020-02-20,11.3,0
Erode,Chikkahalli,2020-02-21,11.3,0
Erode,Chikkahalli,2020-02-22,11.3,0
Erode,Chikkahalli,2020-02-23,11.3,0
Erode,Chikkahalli,2020-02-24,11.3,0
Erode,Chikkahalli,2020-02-25,11.3,0
Erode,Chikkahalli,2020-02-26,12.4,1.1
Erode,Chikkahalli,2020-02-27,12.7,0.3
Erode,Chikkahalli,2020-02-28,12.7,0
Erode,Chikkahalli,2020-03-01,0,0
Erode,Chikkahalli,2020-03-02,0.2,0.2
Erode,Chikkahalli,2020-03-03,0.8,0.6
Erode,Chikkahalli,2020-03-04,1.3,0.5
Erode,Chikkahalli,2020-03-05,2.5,1.2
Erode,Chikkahalli,2020-03-06,3.3,0.8
Erode,Chikkahalli,2020-03-07,3.3,0
Erode,Chikkahalli,2020-03-08,3.3,0
Erode,Chikkahalli,2020-03-09,3.3,0
Erode,Chikkahalli,2020-03-10,3.3,0
Erode,Chikkahalli,2020-03-11,4.4,1.1
Erode,Chikkahalli,2020-03-12,4.4,0
Erode,Chikkahalli,2020-03-13,4.4,0
Erode,Chikkahalli,2020-03-14,4.4,0
Erode,Chikkahalli,2020-03-15,4.9,0.5
Erode,Chikkahalli,2020-03-16,5.2,0.3
Erode,Chikkahalli,2020-03-17,5.3,0.1
Erode,Chikkahalli,2020-03-18,5.7,0.4
Erode,Chikkahalli,2020-03-19,5.7,0
Erode,Chikkahalli,2020-03-20,6.3,0.6
Erode,Chikkahalli,2020-03-21,7.2,0.9
Erode,Chikkahalli,2020-03-22,7.7,0.5
Erode,Chikkahalli,2020-03-23,7.7,0
Erode,Chikkahalli,2020-03-24,10.7,3
Erode,Chikkahalli,2020-03-25,12.6,1.9
Erode,Chikkahalli,2020-03-26,13.5,0.9
Erode,Chikkahalli,2020-03-27,14.3,0.8
Erode,Chikkahalli,2020-03-28,15.3,1
Erode,Chikkahalli,2020-03-29,16.8,1.5
Erode,Chikkahalli,2020-03-30,18.8,2
Erode,Chikkahalli,2020-03-31,19.3,0.5
Erode,Chikkahalli,2020-04-01,19.7,0.4
Erode,Chikkahalli,2020-04-02,21.6,1.9
Erode,Chikkahalli,2020-04-03,21.9,0.3
Erode,Chikkahalli,2020-04-04,22.7,0.8
Erode,Chikkahalli,2020-04-05,24.9,2.2
Erode,Chikkahalli,2020-04-06,27.1,2.2
Erode,Chikkahalli,2020-04-07,28.3,1.2
Erode,Chikkahalli,2020-04-08,29.4,1.1
Erode,Chikkahalli,2020-04-09,30.4,1
Erode,Chikkahalli,2020-04-10,31.4,1
Erode,Chikkahalli,2020-04-11,32.8,1.4
Erode,Chikkahalli,2020-04-12,33.9,1.1
Erode,Chikkahalli,2020-04-13,35.2,1.3
Erode,Chikkahalli,2020-04-14,38.6,3.4
Erode,Chikkahalli,2020-04-15,39.7,1.1
Erode,Chikkahalli,2020-04-16,43.1,3.4
Erode,Chikkahalli,2020-04-17,46.5,3.4
Erode,Chikkahalli,2020-04-18,48.2,1.7
Erode,Chikkahalli,2020-04-19,51.4,3.2
Erode,Chikkahalli,2020-04-20,56,4.6
Erode,Chikkahalli,2020-04-21,59.1,3.1
Erode,Chikkahalli,2020-04-22,61.1,2
Erode,Chikkahalli,2020-04-23,64.8,3.7
Erode,Chikkahalli,2020-04-24,71.6,6.8
Erode,Chikkahalli,2020-04-25,75.3,3.7
Erode,Chikkahalli,2020-04-26,77,1.7
Erode,Chikkahalli,2020-04-27,80.7,3.7
Erode,Chikkahalli,2020-04-28,88.7,8
Erode,Chikkahalli,2020-04-29,90.6,1.9
Erode,Chikkahalli,2020-04-30,95,4.4
Erode,Chikkahalli,2020-05-01,97.6,2.6
Erode,Chikkahalli,2020-05-02,99.8,2.2
Erode,Chikkahalli,2020-05-03,101.6,1.8
Erode,Chikkahalli,2020-05-04,105.3,3.7
Erode,Chikkahalli,2020-05-05,107.8,2.5
Erode,Chikkahalli,2020-05-06,112,4.2
Erode,Chikkahalli,2020-05-07,113.5,1.5
Erode,Chikkahalli,2020-05-08,115.7,2.2
Erode,Chikkahalli,2020-05-09,120.7,5
Erode,Chikkahalli,2020-05-10,122.6,1.9
Erode,Chikkahalli,2020-05-11,127,4.4
Erode,Chikkahalli,2020-05-12,129.3,2.3
Erode,Chikkahalli,2020-05-13,131,1.7
Erode,Chikkahalli,2020-05-14,141.2,10.2
Erode,Chikkahalli,2020-05-15,146.9,5.7
Erode,Chikkahalli,2020-05-16,153.9,7
Erode,Chikkahalli,2020-05-17,158.1,4.2
Erode,Chikkahalli,2020-05-18,160.8,2.7
Erode,Chikkahalli,2020-05-19,162.7,1.9
Erode,Chikkahalli,2020-05-20,166.5,3.8
Erode,Chikkahalli,2020-05-21,168.4,1.9
Erode,Chikkahalli,2020-05-22,171.4,3
Erode,Chikkahalli,2020-05-23,174.8,3.4
Erode,Chikkahalli,2020-05-24,177.6,2.8
Erode,Chikkahalli,2020-05-25,183.5,5.9
Erode,Chikkahalli,2020-05-26,184.4,0.9
Erode,Chikkahalli,2020-05-27,190.8,6.4
Erode,Chikkahalli,2020-05-28,198.4,7.6
Erode,Chikkahalli,2020-05-29,200.8,2.4
Erode,Chikkahalli,2020-05-30,207.9,7.1
Erode,Chikkahalli,2020-05-31,211.7,3.8
Erode,Chikkahalli,2020-06-01,4.1,4.1
Erode,Chikkahalli,2020-06-02,8.4,
Erode,Chikkahalli,2020-06-03,10.3,1.9
Erode,Chikkahalli,2020-06-04,13.7,3.4
Erode,Chikkahalli,2020-06-05,20.9,7.2
Erode,Chikkahalli,2020-06-06,22.6,1.7
Erode,Chikkahalli,2020-06-07,24.7,2.1
Erode,Chikkahalli,2020-06-08,25.1,0.4
Erode,Chikkahalli,2020-06-09,27.5,2.4
Erode,Chikkahalli,2020-06-10,28.5,1
Erode,Chikkahalli,2020-06-11,29.4,0.9
Erode,Chikkahalli,2020-06-12,30.2,0.8
Erode,Chikkahalli,2020-06-13,31.3,1.1
Erode,Chikkahalli,2020-06-14,32.3,1
Erode,Chikkahalli,2020-06-15,32.6,0.3
Erode,Chikkahalli,2020-06-16,32.7,0.1
Erode,Chikkahalli,2020-06-17,34.9,2.2
Erode,Chikkahalli,2020-06-18,35.3,0.4
Erode,Chikkahalli,2020-06-19,36.9,1.6
Erode,Chikkahalli,2020-06-20,36.9,0
Erode,Chikkahalli,2020-06-21,36.9,0
Erode,Chikkahalli,2020-06-22,37,0.1
Erode,Chikkahalli,2020-06-23,40.9,3.9
Erode,Chikkahalli,2020-06-24,43.9,3
Erode,Chikkahalli,2020-06-25,43.9,0
Erode,Chikkahalli,2020-06-26,46.8,2.9
Erode,Chikkahalli,2020-06-27,48.2,1.4
Erode,Chikkahalli,2020-06-28,50.2,2
Erode,Chikkahalli,2020-06-29,51,0.8
Erode,Chikkahalli,2020-06-30,52,1
Erode,Chikkahalli,2020-07-01,52.1,0.1
Erode,Chikkahalli,2020-07-02,52.2,0.1
Erode,Chikkahalli,2020-07-03,52.9,0.7
Erode,Chikkahalli,2020-07-04,54,1.1
Erode,Chikkahalli,2020-07-05,55.1,1.1
Erode,Chikkahalli,2020-07-06,55.7,0.6
Erode,Chikkahalli,2020-07-07,58.8,3.1
Erode,Chikkahalli,2020-07-08,61.1,2.3
Erode,Chikkahalli,2020-07-09,64.5,3.4
Erode,Chikkahalli,2020-07-10,66.3,1.8
Erode,Chikkahalli,2020-07-11,68.7,2.4
Erode,Chikkahalli,2020-07-12,70.1,1.4
Erode,Chikkahalli,2020-07-13,72.3,2.2
Erode,Chikkahalli,2020-07-14,73,0.7
Erode,Chikkahalli,2020-07-15,73.8,0.8
Erode,Chikkahalli,2020-07-16,74.2,0.4
Erode,Chikkahalli,2020-07-17,76.3,2.1
Erode,Chikkahalli,2020-07-18,79.1,2.8
Erode,Chikkahalli,2020-07-19,81.8,2.7
Erode,Chikkahalli,2020-07-20,82.5,0.7
Erode,Chikkahalli,2020-07-21,83.7,1.2
Erode,Chikkahalli,2020-07-22,84.3,0.6
Erode,Chikkahalli,2020-07-23,85.1,0.8
Erode,Chikkahalli,2020-07-24,87.6,2.5
Erode,Chikkahalli,2020-07-25,88.7,1.1
Erode,Chikkahalli,2020-07-26,89.6,0.9
Erode,Chikkahalli,2020-07-27,89.7,0.1
Erode,Chikkahalli,2020-07-28,90,0.3
Erode,Chikkahalli,2020-07-29,91.9,1.9
Erode,Chikkahalli,2020-07-30,92.5,0.6
Erode,Chikkahalli,2020-07-31,93.2,0.7
Erode,Chikkahalli,2020-08-01,94.4,1.2
Erode,Chikkahalli,2020-08-02,95.4,1
Erode,Chikkahalli,2020-08-03,96.3,0.9
Erode,Chikkahalli,2020-08-04,99.4,3.1
Erode,Chikkahalli,2020-08-05,100.1,0.7
Erode,Chikkahalli,2020-08-06,100.9,0.8
Erode,Chikkahalli,2020-08-07,101.6,0.7
Erode,Chikkahalli,2020-08-08,102.2,0.6
Erode,Chikkahalli,2020-08-09,103.4,1.2
Erode,Chikkahalli,2020-08-10,104,0.6
Erode,Chikkahalli,2020-08-11,106,2
Erode,Chikkahalli,2020-08-12,106.7,0.7
Erode,Chikkahalli,2020-08-13,107.8,1.1
Erode,Chikkahalli,2020-08-14,108.1,0.3
Erode,Chikkahalli,2020-08-15,109.2,1.1
Erode,Chikkahalli,2020-08-16,111.5,2.3
Erode,Chikkahalli,2020-08-17,115,3.5
Erode,Chikkahalli,2020-08-18,122.1,7.1
Erode,Chikkahalli,2020-08-19,123.1,1
Erode,Chikkahalli,2020-08-20,125.6,2.5
Erode,Chikkahalli,2020-08-21,127.4,1.8
Erode,Chikkahalli,2020-08-22,134.4,7
Erode,Chikkahalli,2020-08-23,138.4,4
Erode,Chikkahalli,2020-08-24,139.3,0.9
Erode,Chikkahalli,2020-08-25,141.7,2.4
Erode,Chikkahalli,2020-08-26,144.5,2.8
Erode,Chikkahalli,2020-08-27,146.3,1.8
Erode,Chikkahalli,2020-08-28,148.2,1.9
Erode,Chikkahalli,2020-08-29,149.6,1.4
Erode,Chikkahalli,2020-08-30,150.4,0.8
Erode,Chikkahalli,2020-08-31,153.1,2.7
Erode,Chikkahalli,2020-09-01,156.6,3.5
Erode,Chikkahalli,2020-09-02,161.8,5.2
Erode,Chikkahalli,2020-09-03,167.4,5.6
Erode,Chikkahalli,2020-09-04,170.5,3.1
Erode,Chikkahalli,2020-09-05,173.4,2.9
Erode,Chikkahalli,2020-09-06,174.4,1
Erode,Chikkahalli,2020-09-07,176.8,2.4
Erode,Chikkahalli,2020-09-08,179.1,2.3
Erode,Chikkahalli,2020-09-09,182.6,3.5
Erode,Chikkahalli,2020-09-10,184.4,1.8
Erode,Chikkahalli,2020-09-11,186.6,2.2
Erode,Chikkahalli,2020-09-12,187.9,1.3
Erode,Chikkahalli,2020-09-13,190.5,2.6
Erode,Chikkahalli,2020-09-14,193.9,3.4
Erode,Chikkahalli,2020-09-15,200.2,6.3
Erode,Chikkahalli,2020-09-16,204.9,4.7
Erode,Chikkahalli,2020-09-17,211.2,6.3
Erode,Chikkahalli,2020-09-18,214.7,3.5
Erode,Chikkahalli,2020-09-19,217.5,2.8
Erode,Chikkahalli,2020-09-20,223.8,6.3
Erode,Chikkahalli,2020-09-21,229.2,5.4
Erode,Chikkahalli,2020-09-22,235,5.8
Erode,Chikkahalli,2020-09-23,238.3,3.3
Erode,Chikkahalli,2020-09-24,250.6,12.3
Erode,Chikkahalli,2020-09-25,258.8,8.2
Erode,Chikkahalli,2020-09-26,262.4,3.6
Erode,Chikkahalli,2020-09-27,266.3,3.9
Erode,Chikkahalli,2020-09-28,276.6,10.3
Erode,Chikkahalli,2020-09-29,289.1,12.5
Erode,Chikkahalli,2020-09-30,292.1,3
Erode,Chikkahalli,2020-10-01,4.1,4.1
Erode,Chikkahalli,2020-10-02,8.5,4.4
Erode,Chikkahalli,2020-10-03,13.5,5
Erode,Chikkahalli,2020-10-04,17.2,3.7
Erode,Chikkahalli,2020-10-05,21.9,4.7
Erode,Chikkahalli,2020-10-06,24,2.1
Erode,Chikkahalli,2020-10-07,27.2,3.2
Erode,Chikkahalli,2020-10-08,30.9,3.7
Erode,Chikkahalli,2020-10-09,33.7,2.8
Erode,Chikkahalli,2020-10-10,36.6,2.9
Erode,Chikkahalli,2020-10-11,42.7,6.1
Erode,Chikkahalli,2020-10-12,47.9,5.2
Erode,Chikkahalli,2020-10-13,53.7,5.8
Erode,Chikkahalli,2020-10-14,56.2,2.5
Erode,Chikkahalli,2020-10-15,59.3,3.1
Erode,Chikkahalli,2020-10-16,62.7,3.4
Erode,Chikkahalli,2020-10-17,74.5,11.8
Erode,Chikkahalli,2020-10-18,79.9,5.4
Erode,Chikkahalli,2020-10-19,83.7,3.8
Erode,Chikkahalli,2020-10-20,91.3,7.6
Erode,Chikkahalli,2020-10-21,96.3,5
Erode,Chikkahalli,2020-10-22,98.6,2.3
Erode,Chikkahalli,2020-10-23,108,9.4
Erode,Chikkahalli,2020-10-24,110.9,2.9
Erode,Chikkahalli,2020-10-25,114.6,3.7
Erode,Chikkahalli,2020-10-26,122.4,7.8
Erode,Chikkahalli,2020-10-27,131,8.6
Erode,Chikkahalli,2020-10-28,137.5,6.5
Erode,Chikkahalli,2020-10-29,143.7,6.2
Erode,Chikkahalli,2020-10-30,149.3,5.6
Erode,Chikkahalli,2020-10-31,152.3,3
Erode,Chikkahalli,2020-11-01,157.6,5.3
Erode,Chikkahalli,2020-11-02,161.9,4.3
Erode,Chikkahalli,2020-11-03,167.5,5.6
Erode,Chikkahalli,2020-11-04,171.9,4.4
Erode,Chikkahalli,2020-11-05,175.2,3.3
Erode,Chikkahalli,2020-11-06,179.1,3.9
Erode,Chikkahalli,2020-11-07,185,5.9
Erode,Chikkahalli,2020-11-08,189.5,4.5
Erode,Chikkahalli,2020-11-09,195.8,6.3
Erode,Chikkahalli,2020-11-10,198.3,2.5
Erode,Chikkahalli,2020-11-11,199.7,1.4
Erode,Chikkahalli,2020-11-12,201.8,2.1
Erode,Chikkahalli,2020-11-13,203,1.2
Erode,Chikkahalli,2020-11-14,203.2,0.2
Erode,Chikkahalli,2020-11-15,204.7,1.5
Erode,Chikkahalli,2020-11-16,206.9,2.2
Erode,Chikkahalli,2020-11-17,208.3,1.4
Erode,Chikkahalli,2020-11-18,209.3,1
Erode,Chikkahalli,2020-11-19,211.2,1.9
Erode,Chikkahalli,2020-11-20,211.4,0.2
Erode,Chikkahalli,2020-11-21,212.8,1.4
Erode,Chikkahalli,2020-11-22,213.8,1
Erode,Chikkahalli,2020-11-23,215.1,1.3
Erode,Chikkahalli,2020-11-24,215.8,0.7
Erode,Chikkahalli,2020-11-25,216.3,0.5
Erode,Chikkahalli,2020-11-26,217.1,0.8
Erode,Chikkahalli,2020-11-27,219,1.9
Erode,Chikkahalli,2020-11-28,220.5,1.5
Erode,Chikkahalli,2020-11-29,221.8,1.3
Erode,Chikkahalli,2020-11-30,221.9,0.1
Erode,Chikkahalli,2020-12-01,222.7,0.8
Erode,Chikkahalli,2020-12-02,223.3,0.6
Erode,Chikkahalli,2020-12-03,224.3,1
Erode,Chikkahalli,2020-12-04,224.5,0.2
Erode,Chikkahalli,2020-12-05,226.2,1.7
Erode,Chikkahalli,2020-12-06,226.3,0.1
Erode,Chikkahalli,2020-12-07,226.6,0.3
Erode,Chikkahalli,2020-12-08,226.8,0.2
Erode,Chikkahalli,2020-12-09,227.5,0.7
Erode,Chikkahalli,2020-12-10,227.7,0.2
Erode,Chikkahalli,2020-12-11,228.4,0.7
Erode,Chikkahalli,2020-12-12,228.4,0
Erode,Chikkahalli,2020-12-13,228.6,0.2
Erode,Chikkahalli,2020-12-14,233,4.4
Erode,Chikkahalli,2020-12-15,233,0
Erode,Chikkahalli,2020-12-16,234.5,1.5
Erode,Chikkahalli,2020-12-17,234.8,0.3
Erode,Chikkahalli,2020-12-18,234.8,0
Erode,Chikkahalli,2020-12-19,236.5,1.7
Erode,Chikkahalli,2020-12-20,238.1,1.6
Erode,Chikkahalli,2020-12-21,238.9,0.8
Erode,Chikkahalli,2020-12-22,239.4,0.5
Erode,Chikkahalli,2020-12-23,240.7,1.3
Erode,Chikkahalli,2020-12-24,240.7,0
Erode,Chikkahalli,2020-12-25,240.7,0
Erode,Chikkahalli,2020-12-26,240.7,0
Erode,Chikkahalli,2020-12-27,240.7,0
Erode,Chikkahalli,2020-12-28,240.7,0
Erode,Chikkahalli,2020-12-29,240.7,0
Erode,Chikkahalli,2020-12-30,240.7,0
Erode,Chikkahalli,2020-12-31,240.9,0.2
Erode,Dhalavaipatnam,2020-01-01,0,0
Erode,Dhalavaipatnam,2020-01-02,1.5,1.5
Erode,Dhalavaipatnam,2020-01-03,2.2,0.7
Erode,Dhalavaipatnam,2020-01-04,2.4,0.2
Erode,Dhalavaipatnam,2020-01-05,2.7,0.3
Erode,Dhalavaipatnam,2020-01-06,2.9,0.2
Erode,Dhalavaipatnam,2020-01-07,4.1,1.2
Erode,Dhalavaipatnam,2020-01-08,4.7,0.6
Erode,Dhalavaipatnam,2020-01-09,4.9,0.2
Erode,Dhalavaipatnam,2020-01-10,4.9,0
Erode,Dhalavaipatnam,2020-01-11,5,0.1
Erode,Dhalavaipatnam,2020-01-12,5.1,0.1
Erode,Dhalavaipatnam,2020-01-13,5.1,0
Erode,Dhalavaipatnam,2020-01-14,5.1,0
Erode,Dhalavaipatnam,2020-01-15,5.1,0
Erode,Dhalavaipatnam,2020-01-16,5.1,0
Erode,Dhalavaipatnam,2020-01-17,5.1,0
Erode,Dhalavaipatnam,2020-01-18,5.1,0
Erode,Dhalavaipatnam,2020-01-19,5.1,0
Erode,Dhalavaipatnam,2020-01-20,5.1,0
Erode,Dhalavaipatnam,2020-01-21,5.1,0
Erode,Dhalavaipatnam,2020-01-22,5.1,0
Erode,Dhalavaipatnam,2020-01-23,5.1,0
Erode,Dhalavaipatnam,2020-01-24,5.1,0
Erode,Dhalavaipatnam,2020-01-25,5.1,0
Erode,Dhalavaipatnam,2020-01-26,5.1,0
Erode,Dhalavaipatnam,2020-01-27,5.1,0
Erode,Dhalavaipatnam,2020-01-28,5.1,0
Erode,Dhalavaipatnam,2020-01-29,5.1,0
Erode,Dhalavaipatnam,2020-01-30,5.1,0
Erode,Dhalavaipatnam,2020-01-31,5.2,0.1
Erode,Dhalavaipatnam,2020-02-01,6,0.8
Erode,Dhalavaipatnam,2020-02-02,6,0
Erode,Dhalavaipatnam,2020-02-03,6,0
Erode,Dhalavaipatnam,2020-02-04,6,0
Erode,Dhalavaipatnam,2020-02-05,6.2,0.2
Erode,Dhalavaipatnam,2020-02-06,6.2,0
Erode,Dhalavaipatnam,2020-02-07,6.4,0.2
Erode,Dhalavaipatnam,2020-02-08,6.5,0.1
Erode,Dhalavaipatnam,2020-02-09,6.5,0
Erode,Dhalavaipatnam,2020-02-10,6.5,0
Erode,Dhalavaipatnam,2020-02-11,6.6,0.1
Erode,Dhalavaipatnam,2020-02-12,6.6,0
Erode,Dhalavaipatnam,2020-02-13,7.2,0.6
Erode,Dhalavaipatnam,2020-02-14,7.2,0
Erode,Dhalavaipatnam,2020-02-15,7.2,0
Erode,Dhalavaipatnam,2020-02-16,7.2,0
Erode,Dhalavaipatnam,2020-02-17,7.2,0
Erode,Dhalavaipatnam,2020-02-18,7.3,0.1
Erode,Dhalavaipatnam,2020-02-19,7.5,0.2
Erode,Dhalavaipatnam,2020-02-20,8.9,1.4
Erode,Dhalavaipatnam,2020-02-21,8.9,0
Erode,Dhalavaipatnam,2020-02-22,8.9,0
Erode,Dhalavaipatnam,2020-02-23,9,0.1
Erode,Dhalavaipatnam,2020-02-24,9,0
Erode,Dhalavaipatnam,2020-02-25,9,0
Erode,Dhalavaipatnam,2020-02-26,9,0
Erode,Dhalavaipatnam,2020-02-27,9.1,0.1
Erode,Dhalavaipatnam,2020-02-28,9.1,0
Erode,Dhalavaipatnam,2020-03-01,0.2,0.2
Erode,Dhalavaipatnam,2020-03-02,0.2,0
Erode,Dhalavaipatnam,2020-03-03,0.2,0
Erode,Dhalavaipatnam,2020-03-04,0.9,0.7
Erode,Dhalavaipatnam,2020-03-05,0.9,0
Erode,Dhalavaipatnam,2020-03-06,1.7,0.8
Erode,Dhalavaipatnam,2020-03-07,2.9,1.2
Erode,Dhalavaipatnam,2020-03-08,3,0.1
Erode,Dhalavaipatnam,2020-03-09,3,0
Erode,Dhalavaipatnam,2020-03-10,3.3,0.3
Erode,Dhalavaipatnam,2020-03-11,5.5,2.2
Erode,Dhalavaipatnam,2020-03-12,5.8,0.3
Erode,Dhalavaipatnam,2020-03-13,6.4,0.6
Erode,Dhalavaipatnam,2020-03-14,6.4,0
Erode,Dhalavaipatnam,2020-03-15,7,0.6
Erode,Dhalavaipatnam,2020-03-16,7,0
Erode,Dhalavaipatnam,2020-03-17,7.2,0.2
Erode,Dhalavaipatnam,2020-03-18,7.2,0
Erode,Dhalavaipatnam,2020-03-19,8,0.8
Erode,Dhalavaipatnam,2020-03-20,8.4,0.4
Erode,Dhalavaipatnam,2020-03-21,8.6,0.2
Erode,Dhalavaipatnam,2020-03-22,8.7,0.1
Erode,Dhalavaipatnam,2020-03-23,8.7,0
Erode,Dhalavaipatnam,2020-03-24,9,0.3
Erode,Dhalavaipatnam,2020-03-25,9,0
Erode,Dhalavaipatnam,2020-03-26,9.1,0.1
Erode,Dhalavaipatnam,2020-03-27,9.9,0.8
Erode,Dhalavaipatnam,2020-03-28,11.3,1.4
Erode,Dhalavaipatnam,2020-03-29,12.2,0.9
Erode,Dhalavaipatnam,2020-03-30,12.2,0
Erode,Dhalavaipatnam,2020-03-31,12.6,0.4
Erode,Dhalavaipatnam,2020-04-01,13.1,0.5
Erode,Dhalavaipatnam,2020-04-02,13.4,0.3
Erode,Dhalavaipatnam,2020-04-03,13.8,0.4
Erode,Dhalavaipatnam,2020-04-04,14.5,0.7
Erode,Dhalavaipatnam,2020-04-05,15.9,1.4
Erode,Dhalavaipatnam,2020-04-06,17.2,1.3
Erode,Dhalavaipatnam,2020-04-07,19.5,2.3
Erode,Dhalavaipatnam,2020-04-08,19.7,0.2
Erode,Dhalavaipatnam,2020-04-09,20.8,1.1
Erode,Dhalavaipatnam,2020-04-10,21.7,0.9
Erode,Dhalavaipatnam,2020-04-11,22.3,0.6
Erode,Dhalavaipatnam,2020-04-12,24.3,2
Erode,Dhalavaipatnam,2020-04-13,25.1,0.8
Erode,Dhalavaipatnam,2020-04-14,25.4,0.3
Erode,Dhalavaipatnam,2020-04-15,26.8,1.4
Erode,Dhalavaipatnam,2020-04-16,29.8,3
Erode,Dhalavaipatnam,2020-04-17,31.4,1.6
Erode,Dhalavaipatnam,2020-04-18,32.6,1.2
Erode,Dhalavaipatnam,2020-04-19,32.7,0.1
Erode,Dhalavaipatnam,2020-04-20,33.2,0.5
Erode,Dhalavaipatnam,2020-04-21,35.8,2.6
Erode,Dhalavaipatnam,2020-04-22,37,1.2
Erode,Dhalavaipatnam,2020-04-23,38.9,1.9
Erode,Dhalavaipatnam,2020-04-24,39.9,1
Erode,Dhalavaipatnam,2020-04-25,43.5,3.6
Erode,Dhalavaipatnam,2020-04-26,46.3,2.8
Erode,Dhalavaipatnam,2020-04-27,47.1,0.8
Erode,Dhalavaipatnam,2020-04-28,48.1,1
Erode,Dhalavaipatnam,2020-04-29,51.6,3.5
Erode,Dhalavaipatnam,2020-04-30,52.5,0.9
